,make,year,mileage,state,mpgCity,mpgHighway,engineCylinderCount,fuel,driveTrain,exteriorColor,interiorColor,numberOfKeys,doors,seating,AC,PowerWindows,CDPlayer,PowerLocks,TiltWheel,PowerSeats,imperfections,EngineDesc_Transformed,Transmission_Transformed,Bluetooth,Rear View Camera,price
9149,14,2016.0,94775.0,17,25.0,38.0,4.0,3,4,12,3,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.679781342959442
9150,6,2020.0,40647.0,17,30.0,38.0,4.0,3,4,1,1,2.0,4.0,4.0,1,0,0,0,1,0,1.6094379124341003,1,1,0,1,9.740439071085758
9151,18,2018.0,42779.0,5,22.0,29.0,4.0,3,4,11,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.980031840175913
9152,15,2015.0,72327.0,6,20.0,29.0,6.0,3,6,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,1,1,10.126271039034782
9153,21,2015.0,53048.0,20,18.0,27.0,6.0,3,4,6,0,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,1,1,10.042858113983936
9154,10,2013.0,64572.0,0,23.031790022823607,30.983698752954602,6.0,3,0,11,1,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,0,0,9.932609366108146
9155,4,2015.0,24233.0,1,28.0,28.0,6.0,3,4,14,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.085434038999999
9156,10,2014.0,31923.0,20,22.0,31.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.882825556088033
9157,10,2017.0,36047.0,1,23.031790022823607,30.983698752954602,2.0,2,0,1,3,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,4,0,0,1,10.491024186183038
9158,14,2017.0,103807.0,1,26.0,32.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.903037451255743
9159,35,2014.0,99375.0,0,29.0,37.0,4.0,0,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,1,1,9.716615658643356
9160,34,2012.0,76829.0,0,26.0,34.0,4.0,3,4,0,0,1.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,0,9.654449103676551
9161,27,2019.0,58447.0,17,28.0,39.0,4.0,3,4,12,5,2.0,4.0,5.0,1,1,0,1,1,1,0.6931471805599453,1,1,1,1,9.998388557730848
9162,17,2022.0,446.0,17,23.031790022823607,30.983698752954602,4.0,4,2,6,1,2.0,4.0,5.0,1,0,0,1,0,0,1.6094379124341003,1,0,0,1,10.985140168879203
9163,35,2016.0,74245.0,6,25.0,34.0,4.0,3,4,14,5,2.0,4.0,5.0,1,1,1,1,1,0,1.9459101490553132,1,3,1,1,9.998388557730848
9164,25,2015.0,37640.0,17,24.0,31.0,4.0,3,3,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,1,1,10.239638308916676
9165,25,2009.0,24513.0,17,13.0,21.0,8.0,3,6,12,6,2.0,2.0,2.0,1,1,1,1,1,1,1.791759469228055,6,0,1,1,10.586357098684939
9166,6,2016.0,67878.0,20,16.0,22.0,8.0,3,2,12,0,2.0,4.0,6.0,1,1,1,1,1,1,1.791759469228055,6,0,1,1,10.560774367644997
9167,18,2013.0,52929.0,5,24.0,35.0,4.0,3,4,14,0,3.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,0,9.740439071085758
9168,17,2020.0,21434.0,8,18.0,25.0,6.0,3,2,1,1,2.0,4.0,5.0,1,1,0,1,0,1,1.3862943611198906,5,0,1,1,10.462846164547514
9169,17,2016.0,47389.0,8,16.0,20.0,6.0,3,2,14,1,2.0,4.0,5.0,1,0,1,0,1,0,1.3862943611198906,5,0,0,0,10.43385106267516
9170,17,2017.0,39582.0,13,22.0,30.0,4.0,3,2,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,0,1,10.203258756085228
9171,25,2020.0,2229.0,17,22.0,31.0,4.0,3,6,1,1,2.0,2.0,4.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,1,10.858825905660948
9172,6,2012.0,88306.0,8,22.0,35.0,4.0,3,4,8,3,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,0,9.4407375520017
9173,13,2014.0,55434.0,20,30.0,39.0,4.0,3,4,6,0,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,1,1,1,9.79762691183662
9174,10,2017.0,43338.0,8,21.0,32.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.903037451255743
9175,14,2021.0,4863.0,8,29.0,39.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,1,10.025306875857222
9176,8,2019.0,92649.0,14,17.0,25.0,6.0,2,4,14,1,2.0,4.0,7.0,1,1,0,1,1,1,1.0986122886681098,5,0,1,1,10.085434038999999
9177,10,2018.0,36289.0,8,16.0,23.0,6.0,3,4,2,1,2.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.451348811602948
9178,10,2018.0,50977.0,14,27.0,37.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,0,2.0794415416798357,1,0,1,1,9.740439071085758
9179,4,2019.0,32194.0,6,21.0,29.0,4.0,3,3,14,0,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,10.39179145561983
9180,24,2015.0,103273.0,21,21.0,28.0,4.0,3,6,6,2,1.0,2.0,2.0,1,1,1,1,1,0,0.6931471805599453,1,3,0,0,9.882825556088033
9181,10,2020.0,19841.0,8,18.0,23.0,6.0,3,2,14,1,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,4,0,1,1,10.691740346523579
9182,14,2019.0,44191.0,8,28.0,37.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.998388557730848
9183,6,2018.0,50082.0,5,27.0,36.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,9.998388557730848
9184,20,2019.0,10659.0,6,22.0,31.0,6.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.70528732392309
9185,6,2016.0,83546.0,6,26.0,34.0,4.0,3,3,11,1,1.0,4.0,5.0,1,1,0,1,0,1,1.3862943611198906,1,0,0,1,9.740439071085758
9186,9,2014.0,21385.0,8,25.0,33.0,4.0,3,4,0,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.851720461714246
9187,10,2017.0,81290.0,5,21.0,31.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,1,1,9.882825556088033
9188,25,2016.0,52116.0,6,20.0,30.0,6.0,3,6,1,2,2.0,4.0,4.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.560774367644997
9189,6,2015.0,19000.0,8,25.0,36.0,4.0,3,4,2,1,3.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.980031840175913
9190,14,2017.0,84712.0,5,24.0,32.0,4.0,3,4,6,5,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.679781342959442
9191,8,2015.0,96709.0,5,18.0,25.0,6.0,2,6,14,0,1.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,1,10.126271039034782
9192,18,2017.0,64648.0,5,29.0,38.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,0,9.716615658643356
9193,6,2016.0,88318.0,8,22.0,32.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.79762691183662
9194,10,2015.0,55403.0,8,22.0,31.0,4.0,3,0,8,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.830432871630217
9195,10,2017.0,63038.0,8,26.0,40.0,4.0,2,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.679781342959442
9196,8,2017.0,39160.0,5,19.0,25.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,0,9.932609366108146
9197,34,2010.0,66338.0,8,22.0,32.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,0,9.679781342959442
9198,6,2016.0,36037.0,8,30.0,42.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,0,9.775142686598905
9199,2,2018.0,68859.0,13,19.0,24.0,6.0,3,3,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.645210588588755
9200,17,2017.0,100882.0,8,23.031790022823607,30.983698752954602,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,0,0,9.775142686598905
9201,32,2015.0,92500.0,13,25.0,33.0,4.0,3,3,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,3,0,1,10.042858113983936
9202,8,2015.0,45965.0,13,22.0,31.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,9.903037451255743
9203,36,2013.0,90000.0,14,19.0,28.0,5.0,3,4,14,6,1.0,2.0,4.0,1,1,1,1,1,0,1.791759469228055,2,0,1,0,9.903037451255743
9204,17,2015.0,74488.0,13,17.0,24.0,6.0,2,2,11,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,5,0,1,1,10.149996006155071
9205,18,2018.0,84723.0,13,25.0,30.0,4.0,3,4,12,3,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.716615658643356
9206,10,2019.0,48361.0,20,23.0,34.0,4.0,3,4,14,8,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,1,10.042858113983936
9207,34,2020.0,61342.0,13,19.0,26.0,6.0,3,4,1,3,1.0,4.0,8.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.403990075979044
9208,27,2018.0,45604.0,17,13.0,18.0,8.0,3,2,14,1,2.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,6,0,1,1,10.714217748749789
9209,35,2016.0,41751.0,8,22.0,31.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.998388557730848
9210,13,2014.0,43816.0,8,22.0,30.0,4.0,3,3,6,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.998388557730848
9211,17,2017.0,52916.0,8,21.0,29.0,4.0,3,2,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,10.042858113983936
9212,13,2013.0,70826.0,8,28.0,39.0,4.0,3,4,11,3,2.0,4.0,5.0,1,1,1,1,1,0,1.9459101490553132,1,0,1,1,9.716615658643356
9213,13,2011.0,78752.0,8,23.0,34.0,4.0,3,4,6,3,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,0,9.679781342959442
9214,6,2013.0,56401.0,8,22.0,34.0,4.0,3,4,12,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,0,9.716615658643356
9215,17,2011.0,38180.0,8,15.0,21.0,6.0,3,2,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,0,0,0,9.775142686598905
9216,6,2018.0,41113.0,8,29.0,40.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.851720461714246
9217,3,2013.0,64372.0,8,17.0,25.0,6.0,3,3,14,0,2.0,2.0,4.0,1,1,1,1,1,1,1.3862943611198906,3,0,1,0,9.903037451255743
9218,6,2017.0,67569.0,13,27.0,36.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,1,9.903037451255743
9219,18,2015.0,19965.0,8,24.0,30.0,4.0,3,4,14,3,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,0,9.882825556088033
9220,10,2018.0,13228.0,8,27.0,37.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.79762691183662
9221,35,2016.0,83063.0,8,28.0,39.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,0,9.654449103676551
9222,10,2015.0,7292.0,17,18.0,23.0,6.0,3,2,11,0,2.0,4.0,6.0,1,1,1,1,1,1,1.791759469228055,4,0,1,1,10.507557587511348
9223,6,2017.0,52666.0,13,15.0,22.0,6.0,3,4,11,1,1.0,4.0,8.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.203258756085228
9224,13,2011.0,37549.0,5,21.0,28.0,4.0,3,0,2,3,1.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,1,0,9.903037451255743
9225,26,2017.0,95752.0,5,24.0,30.0,4.0,3,4,11,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.740439071085758
9226,15,2011.0,70431.0,1,16.0,21.0,6.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.042858113983936
9227,34,2015.0,63617.0,17,18.0,25.0,6.0,3,4,0,0,1.0,4.0,7.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.126271039034782
9228,32,2014.0,90238.0,8,25.0,33.0,4.0,3,3,12,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,1,9.903037451255743
9229,14,2014.0,68871.0,17,28.0,38.0,4.0,3,4,12,3,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.654449103676551
9230,6,2013.0,40116.0,17,22.0,32.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,0,9.851720461714246
9231,20,2020.0,14160.0,13,15.0,19.0,8.0,3,2,14,0,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,6,0,1,1,11.060227229880846
9232,6,2019.0,25479.0,0,29.0,36.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,1,1,1,10.11013580132114
9233,6,2014.0,95014.0,17,25.0,36.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,1,1,1,0,1.791759469228055,1,0,0,0,9.679781342959442
9234,10,2020.0,20387.0,17,18.0,23.0,6.0,3,2,1,1,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,4,0,0,1,10.714217748749789
9235,14,2018.0,8675.0,13,28.0,32.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,10.203258756085228
9236,34,2019.0,34701.0,5,28.0,39.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.225244911570808
9237,18,2020.0,13696.0,6,18.0,24.0,6.0,3,4,1,3,2.0,4.0,8.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,1,10.462846164547514
9238,10,2017.0,87530.0,17,20.0,29.0,4.0,3,3,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,9.830432871630217
9239,24,2017.0,27753.0,21,20.0,26.0,4.0,3,3,14,1,1.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,10.43385106267516
9240,2,2018.0,69761.0,1,24.0,34.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,10.491024186183038
9241,17,2020.0,12503.0,6,17.0,22.0,6.0,3,2,14,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,5,0,0,1,10.870300281424473
9242,10,2014.0,77289.0,17,23.031790022823607,30.983698752954602,6.0,3,0,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,9.882825556088033
9243,17,2015.0,35211.0,5,21.0,28.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,0,1,9.998388557730848
9244,13,2010.0,78887.0,20,21.0,31.0,4.0,3,4,4,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,0,9.740439071085758
9245,14,2018.0,65302.0,0,28.0,37.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,0,1,1,0,0.6931471805599453,1,0,0,1,9.851720461714246
9246,10,2013.0,96337.0,6,23.0,33.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,0,9.740439071085758
9247,5,2014.0,70987.0,8,20.0,29.0,4.0,3,6,0,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,0,9.903037451255743
9248,32,2018.0,46799.0,17,27.0,33.0,4.0,3,3,6,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,1,1,1,10.126271039034782
9249,8,2019.0,41777.0,17,17.0,25.0,6.0,2,4,14,1,2.0,4.0,7.0,1,1,0,1,0,1,1.6094379124341003,5,0,0,1,10.225244911570808
9250,13,2012.0,60325.0,17,20.0,30.0,6.0,3,4,12,3,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,0,0,9.851720461714246
9251,6,2016.0,81913.0,21,15.0,22.0,6.0,3,4,6,1,1.0,4.0,8.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.025306875857222
9252,8,2018.0,41433.0,1,19.0,30.0,6.0,3,6,14,1,1.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,1,10.239638308916676
9253,34,2012.0,77784.0,17,26.0,34.0,4.0,3,4,12,3,1.0,4.0,5.0,1,1,1,1,1,0,1.791759469228055,1,0,0,0,9.716615658643356
9254,34,2013.0,90377.0,1,26.0,34.0,4.0,3,4,11,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.679781342959442
9255,34,2017.0,57177.0,0,30.0,35.0,4.0,3,4,12,5,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,0,9.740439071085758
9256,13,2013.0,95723.0,17,28.0,39.0,4.0,3,4,2,3,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,1,9.679781342959442
9257,8,2015.0,81132.0,17,17.0,25.0,6.0,2,4,6,1,2.0,4.0,7.0,1,1,1,1,1,0,1.791759469228055,5,0,0,0,9.775142686598905
9258,4,2014.0,44600.0,1,18.0,28.0,6.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,5,0,0,1,9.932609366108146
9259,6,2017.0,80462.0,5,21.0,31.0,4.0,3,4,1,1,2.0,4.0,5.0,1,0,1,1,1,1,1.0986122886681098,1,0,1,1,9.998388557730848
9260,14,2018.0,82401.0,17,28.0,37.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,1,1,9.851720461714246
9261,6,2015.0,46527.0,20,25.0,36.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,9.882825556088033
9262,7,2019.0,36010.0,8,18.0,28.0,6.0,3,4,6,3,2.0,4.0,7.0,1,1,0,1,1,0,0.6931471805599453,5,0,0,1,10.560774367644997
9263,6,2018.0,30813.0,8,29.0,39.0,4.0,3,4,15,1,2.0,4.0,4.0,1,0,0,0,1,0,1.3862943611198906,1,3,1,1,9.740439071085758
9264,4,2021.0,9416.0,1,30.0,32.0,3.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,0,1,1,1,10.30865261563529
9265,34,2012.0,62436.0,5,19.0,28.0,6.0,3,4,6,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,0,0,1,9.903037451255743
9266,34,2011.0,63526.0,5,22.0,32.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,1,0.6931471805599453,1,0,0,0,9.679781342959442
9267,11,2021.0,11480.0,17,17.0,24.0,6.0,3,2,6,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,5,0,1,1,10.66874607044333
9268,18,2019.0,34404.0,17,30.0,40.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,1,1,1,9.932609366108146
9269,34,2014.0,60563.0,0,25.0,35.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,1,0.6931471805599453,1,0,0,0,9.851720461714246
9270,10,2015.0,84859.0,8,22.0,30.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.740439071085758
9271,10,2016.0,58572.0,0,22.0,30.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,0,1,9.998388557730848
9272,34,2013.0,48706.0,8,51.0,48.0,4.0,4,4,6,3,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,1,1,1,10.025306875857222
9273,13,2014.0,103234.0,8,30.0,39.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.679781342959442
9274,13,2014.0,67789.0,17,21.0,34.0,6.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,9.951849053414007
9275,34,2016.0,100728.0,20,13.0,17.0,8.0,3,0,6,3,2.0,4.0,8.0,1,1,1,1,1,1,1.0986122886681098,6,0,1,1,10.39179145561983
9276,10,2018.0,61273.0,13,24.0,34.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,9.79762691183662
9277,27,2015.0,78585.0,0,27.0,38.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,1,0,0,9.740439071085758
9278,20,2012.0,76931.0,8,19.0,28.0,6.0,3,4,0,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,9.903037451255743
9279,35,2019.0,22729.0,1,25.0,31.0,4.0,3,4,12,3,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,10.341452118734878
9280,27,2012.0,68039.0,17,25.0,30.0,4.0,3,3,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,1,1,0,9.740439071085758
9281,13,2021.0,25534.0,6,28.0,34.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,0,1.0986122886681098,1,1,1,1,10.274740715974103
9282,27,2022.0,2877.0,17,18.0,24.0,6.0,3,6,6,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,5,0,1,1,10.560774367644997
9283,6,2016.0,76577.0,17,26.0,34.0,4.0,3,4,11,3,1.0,4.0,5.0,1,1,0,1,0,0,1.6094379124341003,1,0,0,1,9.775142686598905
9284,18,2016.0,51423.0,1,25.0,33.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.740439071085758
9285,27,2018.0,103606.0,0,21.0,30.0,6.0,3,4,14,0,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,1,1,1,10.042858113983936
9286,34,2015.0,66010.0,1,29.0,37.0,4.0,3,4,1,2,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,1,9.851720461714246
9287,13,2012.0,51961.0,1,28.0,39.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.775142686598905
9288,36,2018.0,98363.0,0,25.0,36.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.068620562346831
9289,18,2018.0,24611.0,14,21.0,25.0,4.0,3,3,6,1,2.0,4.0,5.0,1,1,1,1,1,0,2.1972245773362196,1,0,1,1,10.085434038999999
9290,17,2016.0,95266.0,8,21.0,29.0,4.0,3,2,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,9.932609366108146
9291,18,2017.0,21532.0,5,25.0,30.0,4.0,3,4,12,1,1.0,4.0,5.0,0,0,0,0,1,0,1.0986122886681098,1,0,1,1,9.882825556088033
9292,4,2015.0,60653.0,0,17.0,24.0,6.0,3,4,2,3,1.0,4.0,7.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.025306875857222
9293,6,2020.0,17837.0,0,30.0,38.0,4.0,3,4,6,1,2.0,4.0,4.0,1,0,0,0,1,0,0.6931471805599453,1,1,0,1,9.79762691183662
9294,24,2013.0,61751.0,8,24.0,33.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,0.6931471805599453,1,0,0,0,9.615205300012315
9295,6,2015.0,28205.0,1,16.0,23.0,8.0,3,0,2,3,2.0,4.0,6.0,1,1,1,1,1,1,1.3862943611198906,6,0,1,1,10.462846164547514
9296,17,2016.0,70006.0,17,21.0,27.0,4.0,3,2,14,3,1.0,4.0,5.0,1,0,1,1,1,1,1.6094379124341003,1,0,0,0,9.903037451255743
9297,18,2021.0,21527.0,6,19.0,24.0,6.0,3,3,1,1,2.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,1,10.757711372994065
9298,8,2017.0,84094.0,5,17.0,25.0,6.0,2,4,1,1,2.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,9.951849053414007
9299,30,2019.0,36082.0,6,15.0,22.0,8.0,3,4,12,3,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,6,0,1,1,10.54510456855174
9300,10,2014.0,69602.0,17,18.0,25.0,6.0,3,3,6,0,4.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,0,1,9.951849053414007
9301,34,2013.0,58436.0,13,51.0,48.0,4.0,4,4,11,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,0,0,9.932609366108146
9302,6,2017.0,72892.0,16,27.0,36.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,0,1,1,1,2.302585092994046,1,0,1,1,9.882825556088033
9303,34,2012.0,40721.0,8,25.0,35.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.851720461714246
9304,10,2020.0,26426.0,13,18.0,23.0,6.0,3,2,12,1,2.0,4.0,6.0,1,1,0,1,1,0,1.6094379124341003,4,0,1,0,10.68260598601082
9305,6,2015.0,5401.0,8,25.0,36.0,4.0,3,4,12,3,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,0,0,9.951849053414007
9306,10,2015.0,49599.0,14,22.0,33.0,4.0,3,4,11,0,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,1,1,9.932609366108146
9307,13,2017.0,81939.0,5,26.0,34.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,1,0,1,10.025306875857222
9308,36,2015.0,75533.0,0,25.0,36.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,9.79762691183662
